OTU.ID	REV1	REV2	REV3	REV4	REV5
90436a07e7f7806e35fbb43acb855264994d688a	0	0	0	15	0
a0db5eed39a9e146ea03bb8fb191e3f343138235	0	1	0	14	0
aa3495a27d975ea92ace34bf3fa712123b034854	0	0	0	15	0
bf8173e0f9f1066469e288ae51c2bb0ec9fb65fb	0	0	15	0	0
02ebedf8b5affb745875704d850ab738c7cb84c2	2	0	12	0	0
0b06e6f73152cc14f7fc67b750e508f40e461d4f	0	0	0	14	0
0b565f9a342c3969a9dc40d1df7b999deeabb2a7	0	0	0	14	0
0b6af6a00b7c2423220e5f40e012ee44139a3830	0	0	0	14	0
1689460ae16b082c391563fbc4ba0a334c6e0cbe	0	0	1	13	0
525ff3aed42b264da2e06e7b2a076241a0d960ca	0	0	0	9	5
594a662e73a85d5993678d53d7a9c6f4fbbc70b8	4	0	2	0	8
76fc29cc522b808ab709c746af962f202faa8bb0	0	0	0	14	0
8385f2bcfcd6a60ef74a4ab7ca5d8b99f70bb197	0	0	0	14	0
849fd232405cb3afccb88836fac553455ddb135b	0	0	0	14	0
b807acc061abdda12c6c31a145678cd81acf2ad0	0	0	0	14	0
f6105b5cf81b994216b2f8d7efe053df6aa4d4a1	0	0	13	0	1
06791ae141a20057bc9c06cec147ec9f622b3a89	0	0	0	12	1
08c172e3dea8f04375446e997622a9b514f35cfe	0	1	0	12	0
0b6388cd3acd581729a2c84a8c8937b2eda804c7	0	1	11	0	1
0c386899d856189283ec32533f4e70e27c836325	0	0	0	13	0
0d0aba3e8d0cbc99cdededc59609ee98d1540203	0	0	13	0	0
0d1ebf4ecb62f78a958ce88a7c9eb435eaf6cfcf	0	0	0	13	0
0eeb6e20e0f78e56c23a5e4519b9b03947901720	0	0	0	13	0
0f1ddca0b87be308af1bc9ea972a8d09ec2504b4	0	0	0	13	0
0fc3e42757c71e40063af80f69530a3088d94aab	0	0	13	0	0
1021a5071b760e60973a41467b5632c25af76216	0	0	0	13	0
111939e5db42c9ab7150f9df5af847b88103fe9b	0	0	13	0	0
118aeaad9dd5e944d802b87a54747d4ad174c182	8	0	5	0	0
12a4f480207b793d7a66565c4a847d6d3856e6eb	7	6	0	0	0
12f5465bc5520350ea2a64e83371f82a3ed2ff76	0	0	0	13	0
130cf768a38ae8ea169e45b90a976eb742182c0b	0	0	11	1	1
16046998463c1913f56803a7a4b189299d3c9d85	0	0	12	1	0
160f3769dc7769a69a1802c0424c98e8cccb74fe	0	0	0	13	0
1852e15bba9d086529fce4e914f13ac8cf0cd5a0	0	1	2	10	0
22404d7105736e196110d0ce939a6b73c9c611cb	0	13	0	0	0
24315e66bc81b20fba45a227da7c81152bf9f378	0	0	0	13	0
26a043177cbc6b9087548965c3bf7aba808f4304	0	0	3	10	0
2def80e0f7141f150b47aee100ede87030c77e86	0	13	0	0	0
4d4b31ef733fa083e6c81b7c034f352e518ea255	2	0	0	11	0
a58d951de9e866dfa01cedadd4bbe0bf3a508dd7	0	0	0	12	1
b283a6252117720de1be7f71af0fb8a088ae8972	0	0	12	1	0
dd0070408b0cd4acc536849f07e1135ce9aa9cc7	0	0	0	13	0
dd73dbc9cebac4dd883f39c615be968d1a6a9f09	1	0	2	7	3
f83c1cc96f5196c7952a77d7ab6147615b35c3f5	0	0	0	13	0
017f87799202754be19d62916b4c474be2f207d1	1	0	11	0	0
01913938ac8b223c622567ebfe5bd376eef36497	0	0	0	11	1
02048b8e6c2a6d668c6647cd00558a3206942aa0	1	0	0	11	0
029f3111e4ab934500d190d179178d9d6df920dc	0	0	0	12	0
02fda3c93bf4046893fa325be1867df9a40757e6	7	5	0	0	0
04274aa6d9f0f3950fc85418c66e0b2a0caccf34	1	0	0	11	0
047b74528f92e9504e3611e660ed109d4c1f06ee	2	0	0	0	10
081bdcdda415ccd5b437c54687fdc7b9fa80e8e9	0	0	12	0	0
08c3bcd140f31ef6f11047a3b4c152b28a0de507	0	0	0	12	0
090e051c7c8a9f28a1d0b56275f056aa5fb2d79b	0	0	0	12	0
0edddebab3e5edeeb02919f7c81e19228988b3bd	12	0	0	0	0
11ba938a820256bca42071f230ab2d48d3d80190	0	0	0	12	0
146db6357f804d48805871630a72f42e91461f8f	0	0	0	12	0
16a944bbc6c0ffb01c14cee3833b4057179f6d82	0	0	0	12	0
193a484e744bd322d19539d3f80cb74c82fc13ae	0	0	0	12	0
1d79f773530602eb2376ba3632715cf7870df6d7	0	0	0	12	0
29034d965016c1fab0185883442a13f253261e0a	2	1	2	7	0
29437469ae77a635ddaa61eca8d7f2e2faac3698	0	0	0	12	0
2b30468dd2915d4f57546d77d414f3e66df0b398	0	0	0	12	0
2b5a8e9a71f9a940ff5958d31cfd6cd426ee59ec	0	0	0	12	0
2f8e6a317b9010579c5da4fb4490cc4cbd521ad1	0	0	0	12	0
33ab40fa209286f5dfcc80e751a1f44112d53502	0	0	0	12	0
4057dbc5fa145e05a72e3965a79830de12b30461	0	0	0	12	0
492b18f10fb822f09ad846298d2b83c1da88bb90	0	0	0	12	0
4d16e12b9a54465426c4fce01d337be4ecb6c79a	1	0	1	9	1
6d3f6c9be4edaa0430788781d53554d8ee92f50a	0	0	0	12	0
71bf27056b59830a4d91605c545e5b5e56d70338	0	0	0	12	0
8b3e8ca4eba029780e371c806655a017c819e434	0	0	0	12	0
9b7635b16c8a3b93dc38fb94075f997e625748e4	2	1	0	6	3
9e2f063a78ab9890f1aefc9b9b71f222c9db9093	0	0	0	12	0
bb4d982cab88e6c012b5ea11a748046297db6cb2	10	1	0	0	1
c6a05e74692e478aa98e1b7c25fa87b99df65f70	0	0	12	0	0
cf4d5ec9dfd0051da40e26e93501fddc171d0507	0	2	0	10	0
05a698a0a0eff173d3df582315204c883fead204	0	0	0	11	0
06ce1b56ef3e20c42cc92b39d0de0cc005f88e59	0	0	0	11	0
0be84376e9247bb7ae229690cc002f84762039a1	0	0	0	11	0
0cf12bb16dd8c8266baadbe6a5c58f1b4f9f04d3	0	0	11	0	0
0e954aa0046f9b0d0d8f8d1e6ad930ac28affe21	1	2	2	6	0
0fd32725e647acda2fe80ce1d2aa5a7c9099fb39	0	0	0	11	0
122994054cb5c8a12ed8273497a07e6f002557f9	1	1	0	6	3
16fc5fee75193effc93609d6ec7222e431e11668	0	0	0	11	0
19afab649df44f04eeb4f8878aad46f00baccfb4	0	0	0	11	0
1c680f59b507a65cd59a0df04651dd92e45668a6	1	2	0	8	0
1fa66c549a09e82d7e1fcee139ee0e1a2c59a599	0	0	0	11	0
20a865dc089909f0e253a45daa645f18c0c45299	7	4	0	0	0
20ae97ea7e5076291c02e7b90d7f39b83aea8199	1	0	10	0	0
21bafb0091fd25b5b1706978927c2da7341b2fc7	0	0	0	11	0
232f968e31207c06ebd67ec13d1ce9018bcdd792	0	0	0	11	0
32e116991a87b19fa0ddb4e4195f117674ed8174	0	0	11	0	0
32f72f9da38c225ab99f901741169189c6d2f4e4	4	0	5	2	0
3a7dae3f88b7746ad8ab4250557cb553a764e3cd	0	0	0	11	0
3dd9056ecdd00c10ad2022b9c0478eeeb4c94850	0	11	0	0	0
3e2c287812896e54eef2f53253836d476979a10c	0	0	2	7	2
4a1abac214b151128ed81c45ddb09e6747d0baa3	0	0	0	11	0
58545ca11a8d70beba82d26ce66cddd60e945ae8	0	0	9	2	0
6088d06cfe7efe5e324d13aa14e4b6102121e43f	0	0	0	11	0
808bcedf233813c216ed1cd3656010d251b51cb1	0	0	0	11	0
85aff56dfa60463225a32fa4f4142ad43e20f588	1	0	9	1	0
9088c6841a743d063911d0b7114c4a716f1e4881	0	0	0	11	0
c339db0bf39501ba31f7ee121a314481c41f64ec	0	0	0	11	0
f271df54176d841aa38ce0762e9e010bcec1ceea	2	0	4	4	1
f75ef7cf7efa7b59738c7a84382e89b865cd1e95	0	0	0	11	0
fdf7afb4b24ce30dbc23db7f77ffb078f17fa696	3	0	7	0	1
010a02dd739454ea2dc16939757a7dd6131b61e6	5	1	0	3	1
0489ea2948a7e055aa32908a1e7a1e713e3c9c3d	10	0	0	0	0
049a14140df79fcb72b6562095f478aeeddb0478	0	0	0	10	0
05561cfcf664b28ad6192237f630cae6b3f0906c	0	0	10	0	0
05b3b8b537e383d1a6e03dde70fdbfbebae148de	0	0	0	10	0
0692cfde064e0c203f37243869ec5ecb69782ece	0	0	5	2	3
075f0ec46c92101566828b53a5d65ff0752c7952	0	10	0	0	0
078adccc5f4bc28f9c064020fd3329f7d5a79c2d	1	0	0	9	0
08b45676a2a21454d676db6f36266fabd38608e2	0	0	0	10	0
08bf5f3af0543fa41f1e30747fc5a1fd29f2c749	0	0	0	10	0
0a8c0fe9a10d2ed526a0e174622e9bc03b036ce1	0	0	0	10	0
0c6b9c243bf75997b23a84c48bc951a53c67de19	0	0	0	10	0
0dd0445e6b4b8190c97584c29ec31bb10db67836	1	2	1	3	3
0ea8da756619c88ffe2437930ff411cc17aee197	0	2	1	7	0
0eb6b7d32f80825394d8caf0ace0a7b07135c508	0	0	0	10	0
1201952a5c0a24ffce64e066f3095c36e9fe9d73	0	0	10	0	0
120b2aa35ae9dee2b9429d0e4a36589fd1071174	0	2	0	8	0
12aa9551608aaa6891ae5d97c260dc6019b9596d	0	0	0	10	0
12fdaabc01f08aa9901b7d45f10d757c8ac7633b	1	1	1	5	2
139c65fe532e91a0d3af5b3f928c25b34e5fdc49	6	0	2	0	2
15e30d6203e3cdad9878297947014d565a831f5e	0	0	0	9	1
16277f978d6e1f8b319752afe7175a7c44b5bdb9	0	0	3	7	0
1782e168b4003b2a4129b592c93bfd84aa620971	0	0	0	10	0
1c548948543910aa93081c97105047131f495f66	0	0	3	1	6
1c9fc9578c0d98a00899c548bb243cf44105f1f7	0	0	0	10	0
23a96de4fc3296cb7319dc6f2750a2b9d54023e8	0	0	0	10	0
24df037d78dbacce65857eb2d1e597433bdd18e9	0	0	0	10	0
25953bbbfbe23305cc975c5eb811e3462243a598	0	0	0	10	0
3625c837beddef23bb8ea17d10f3d218c001f7b9	0	0	0	10	0
3804975a202899941ed2db114f7e1e73f28d2e12	0	1	2	5	2
3f2736e660efe89617c2500fa1dcce279750fa5e	0	0	0	10	0
47578b48c63234ca96b91733a1ebd1c74f4aec28	0	1	5	4	0
475dbf4f854dcc773074512a160f17ba8f2708f5	0	0	10	0	0
58cc707e0eff37d57809ae8c0ca4495d2ce644d1	0	0	10	0	0
78cab74fca59b72f39a9e133adbcc162bd8133e9	0	1	1	7	1
84783f4d320cfc789cac5201ba29ce4853e881f4	2	0	2	2	4
86bcbf981afcde2f2957b61848d3411e8b44939b	1	0	0	7	2
8ac7e346a132249219d24fb8cd674a71ced0ba38	0	0	0	10	0
931c99e7b3b9c3db02692d8a25a2c088d585b6ac	0	0	0	10	0
966bde90f039f188c7aceddd2689ebff62251408	4	1	4	0	1
a6ea239fb04beef79012d396e832dc8bea3c59a2	0	0	0	10	0
b3111ac562f23b80c7c607a2ca2d27538a766bcd	0	0	0	10	0
c1596f8d0010a9f7388b8322af18423178367a4a	2	5	2	0	1
d4e6f94036cbb8131d3b80ec628a43c4cc59f825	8	0	0	1	1
dd29bf64ea66967beba634fa98ff6c426157d548	0	0	0	10	0
ea8159ae67afd51e20ca50b1fcaa00534a1690ca	0	0	0	10	0
f6e3d7cb9a4a5e83a50720d961941b60c06b7d5e	0	0	9	1	0
007a1a4a278678d8c2138be4c71c134179c6c4b8	1	0	1	7	0
00e31b1b9d8ddbdd16145619867da1eb60f13231	0	0	9	0	0
01c3379a47de26d1325d976cab8948070cdb0af3	0	0	8	0	1
01d8857e9903b75f8f6d04c7f077753bf1e204e7	0	0	0	9	0
024d42059e0f7e97789bf9fed369d738bd23b83d	0	0	0	9	0
03383696c549efa12f04497c57d8eaa8b4ffd958	0	0	0	9	0
03a08ff31fa820b2c8d7fe508998f473b929c6c9	0	0	0	9	0
05c6b8e69df1f8bc0832290dc2e9abc4379c9006	0	0	8	1	0
06b0557c93b4ea1ba9b2543957a51f9bf1212908	2	6	1	0	0
074720024724fdb43b6063a957f7ace21e176083	1	0	7	0	1
07a4e7cf121ca83a971db53b799ba87c97c592e4	3	0	4	1	1
097b70e80082962b0928c48b3f942343a2a889d9	0	0	0	9	0
09e89659bc5d588fe26b3cf62fab2724d4251ce8	0	0	0	8	1
0a5124a478261dfa0c4ae71e208f66f0476bc165	0	0	0	9	0
0b368b3b6a3b45bd4188dd5593eba6b610e0f993	1	0	8	0	0
0c8686d49decc85f8f30029c4241af89196c92b7	0	0	0	9	0
0cc70f781a35b9272f69db00accfdab017110550	0	0	0	9	0
1099ea4048256dfbc88b74d0723ac5d9329b947c	0	0	0	9	0
12d51f6e47294402f96bb19b29f90e9e1c7d752e	1	8	0	0	0
138b31db7aa7dc1563406df5fbc27fe2d3c74db4	1	0	2	5	1
14b30ddb67c03672f2b0e1e27fa31e3b3ba4120d	0	0	0	9	0
17fb26066b66808c8ced7eb11173360bcad7b8c6	0	0	1	8	0
19c35cd7944faf80cfc17a3ca5b883a58b1ed2e6	0	1	2	3	3
1acdbde3e77b94103f97fae22261098ed192ef22	0	0	0	9	0
1de63aebc1df6e2242045c460914dc9307b717cd	0	0	9	0	0
1e5dc0da16832a1a114fbba4f1c625c22226b635	0	0	0	8	1
1fd0bc289f1d3d3de04789e40b95eabde79554af	0	0	0	9	0
2208a536051e45be859b7046d3b0a2cb41ceeee3	0	0	0	9	0
25dcd64b7c22cca3150c5984e226b3a5ff05da9b	3	0	1	0	5
2dd88ade5d17cefea58c1af32a6b65edd1fc64ce	0	0	0	9	0
2f8187f49c58c5786e0684ba0d9286b9af6835fa	0	0	8	1	0
2fab079a8245e1357925704c4acaab421d9d24c7	0	0	0	9	0
317845f66f754526b70164ae2b39a337fdc43838	0	0	0	9	0
390b6350024977359539f3ee2a35bec88e258020	0	0	0	9	0
3e90aaa337f0cb1b00d6a20b36426b70dfc3b9db	0	0	0	9	0
3f95b2014df86b078e6112efb71720e95af2b4ab	0	0	1	8	0
40b554409529e1544e63a92cd588ce96c28a0bfa	1	2	0	2	4
49e45b1aef6f9bd11d6485b609fcb126994b82c8	0	0	0	9	0
4adf42d7ec81bdc609515916d2293c95dd75d187	0	0	9	0	0
4bd31669dc0608825ab9b785d8c82e1cf6a64d23	0	0	0	9	0
56fd6c3b7dcbac5794e9d17c9f3a84cba03e7993	0	0	0	9	0
5ac8fcfc38b9c3d4ddb8b901ed91596dce27b0cd	0	0	2	7	0
675882f8fb49e249b9dac84175969d5c56b07610	0	0	0	9	0
6d5c0cbcc779a7c24c97ea9ed21f46c3af7ab25f	0	0	0	9	0
83a340e998580c2f72ff49bebefe46a295f04607	0	0	0	9	0
8556f3fbe0c1b73164443d07a51c136c0f4f14fc	0	0	0	9	0
87a5dada5c3844ce49d6033316996eed3a11c968	0	0	1	4	4
8f46036b9a075825343f4dc99b3d7f4a3741323c	0	0	0	9	0
a162acd32e34db99cf4be976b9b948ee6f63cf84	1	0	1	7	0
b5b4acd361318c733ae1ddb4fdffe42f88d1d0b6	0	0	0	9	0
b5ef0d2be6f6c9e98dbb4e45aeee261b26191221	0	0	0	9	0
cb70a2d656812c1c749296e5d44c8cb928a5f690	0	0	0	9	0
d09e51c65b59cd728a5f1ec5e905501fd09f319f	0	0	0	9	0
f111c5e3c7de5b1280dd083e22e82b5af809a121	0	0	0	9	0
f2bd1afb1fada86d4159211d610813497a1a697c	1	2	1	5	0
031c1cf67e6a4eea10a6b407f62bc6a16d42a438	0	0	3	5	0
044d372050b692bf30a7f3d35c2b1b8b9d4d9ac3	0	0	0	8	0
04cf9cca2dc5714f352c75e3e0ffd39fc7081411	0	0	6	2	0
052ce7ce3deef1f10d9d663f1c98867e630c2351	0	0	8	0	0
066614d0ba22e66aac721585ceea331680aae930	0	1	0	7	0
06ed1f9e2bc78ea1f236474df7fc94fa0f7e95c8	0	0	0	8	0
0724c42d2f4f7fdcf606e2509b6bedb6317d0b57	0	0	0	8	0
07386efc1d75f0cb198fd965c21c2b3b1a4ca69d	1	0	0	1	6
073f69f5397d69ff583c3b5d9569210c691f0dfd	0	1	0	7	0
09c29e859cd285220025ba8e01c1ec29cf294f1c	0	0	0	8	0
0c75e293e219e1958dabfd72045e2aa9c78983d7	0	0	0	8	0
10d3e21146c73cfd7dabb952a43b082a2ae0fe51	0	0	0	8	0
117b299929717c482f358163f855da5d056e557f	1	0	7	0	0
1194f6ace6106a33d9648f4dafb9f8003abfae8c	0	0	7	0	1
134b2812c1c1486c9eb6b434ec1a1bb72902cd01	2	0	1	3	2
14d63a289147d5eed9ae5168d1d1ac1976613bfe	0	0	0	8	0
15000c3e12bd4be5be329b354687259407fe9887	1	0	7	0	0
154e8546d5cd3430b2a65df903391ae97f624300	0	0	0	7	1
163c4c973acab6b55d1e5f0c92da2e7fc469c9b4	0	1	7	0	0
16895e68ee7a51b81aef360737ab1bb0f42e9665	0	0	0	7	1
16d406dd26ba6e13ea2aeb2ce7f8f9586b817ee6	0	0	0	8	0
18a602275c5202f150816ee1b6cf695d2086831b	7	0	0	0	1
18f9bb30e07f698b0f157c77918bb373221b9453	0	0	7	1	0
1a3ca0e350e656ed1e94a3772193f79efae88451	0	0	0	8	0
1b5e1f00700e5b72eb11fb6d2643131621491de8	0	0	0	8	0
1f63c80d9f5bda284c4e3efc3464d388eebca3e2	0	4	0	4	0
22889c7307548628824ba0cd4283e221b2b81c2e	1	0	0	7	0
239cc5141759474f5ef866a5c0e0a234d149225d	0	0	0	8	0
2427b19d3a0b330a929f9d2cb9b1ddac7e410cc1	0	0	0	8	0
24418707ea08bc4ebd1172b0d512ad417d30fb77	1	0	2	3	2
25b42f11660bf6965f21be8a216b037b60718f0f	0	0	0	8	0
285b6b650d52007d5959bc1fe96a964e2aaf735d	0	0	7	1	0
2bda54e7ff5084496b228d9d03c2e6349c14bcfa	0	0	6	2	0
33e45da3e89ef5183ef595840ea2d00375460af2	1	0	7	0	0
34561c7d648b671587ecbb8621235be744a0684f	0	0	0	8	0
365635fab637e34aa74d8cbb1a03d3e155ec339e	0	0	8	0	0
36c789fea3bf77e130f9bbc56b23576430fc69cc	0	0	0	8	0
43fa94fbbfccb4fad64e3bbb46f0719884ac9b8a	0	0	0	8	0
4449f7c4ba7dd42ce8630d7b669592286fcf8291	0	0	0	8	0
4fc2c533975a75d156656b0831adbc47cd0219ee	0	0	0	8	0
80e10ca037f78f553f917494947835a679cb98ac	0	0	0	8	0
8c31cbff15d3db64ca3259d036c75cba635ca300	0	0	0	8	0
8cb41073478eb244bdfd64aa4ec14e2547093644	0	0	0	8	0
94a8774db4fa920d3c9c1a6eb55dc386e65dc03d	0	0	4	3	1
9ed6fa093167feccef90fb178a8a6f62e56ee767	0	0	0	8	0
bef4cecef69139170b45c91fe7aa3d98f4cf36e5	0	0	8	0	0
c8816f971a0d10c2455380947c5deb98165fdf68	0	0	0	8	0
d61d9cbcbbfce27023f24fb8f1254d6148633b02	0	0	0	8	0
de7d3c5097fde1dc98c6f57b99379359f39b2b8c	0	7	1	0	0
ec4696f1a6cd141abb0acdfe1521dbfe8b7b0139	0	0	0	8	0
fd41d6f31af7894cb79a0bae06909722974b3b26	0	0	8	0	0
004ae1c2214bd7a5d17c662a30984d607ab61fc2	0	0	0	7	0
01206c8e135f43aa0ba0fee71b14ab8ce930bdf7	0	0	0	7	0
01568ff1dc9322dfaca845cfce2a3661b1192943	0	0	0	7	0
05d2429422d4b4a6e556aef74d75bc5573081edc	0	1	6	0	0
0642d7d6e48c76c9b313f86335fa64b5e845be21	0	0	7	0	0
06d84c7e3ed1ccd638baaf130bbbf1400cb461e6	0	0	7	0	0
0901bc1c568d09c983f5a2c647f2733c05276719	2	0	0	2	3
0932cea62b6d29779a5480e09204083f124544b8	0	0	7	0	0
0943d74fb43efa5dd6a59b72d0d8e43fdbc3d07d	0	0	1	6	0
098f3a7e991c423c89bbac366d8803603ae83fbe	0	0	0	7	0
09fcada3a766f4f99179cabad24139474e338ce9	0	0	0	7	0
0d4109a72863706493772a184f5cc470eed34cc7	7	0	0	0	0
0d4c8c96dab254b61f86df445259aef1ef11e181	0	0	0	7	0
0e273c80aab0a93c1dc71b732b2c7a1f95d80845	0	0	0	7	0
148ae2e7395dfcb4f75aec83ff819662622b7a72	1	0	0	6	0
152a4c86588e037af5d31b6864b5d17582091329	1	1	1	1	3
16e3ad1894136522e10fa05ce2af4f077f723722	0	0	0	7	0
17b4e32c8e35949a23088a8b91d023d276942d30	0	0	7	0	0
17c284b6b8a4981ddd3140bf4e8463531a6356bc	1	1	5	0	0
19fb222aa724f9a5b92d45c2f62bba51f1e73daf	0	0	0	7	0
1c4f718149107c148f4669168aab32cdd5a0b8cd	0	0	0	7	0
1cb623b45750a94db7d8561d259ea3921771e2c0	1	0	0	6	0
1d493f660827a5170ad1bdbfa4391edfb6d1dd85	0	0	0	7	0
1ef58125c612268b46263f8e8c67418ed9534f65	0	0	7	0	0
1fa79e5f0d11240bcdd324778ecfb7f6df024bb1	0	0	0	7	0
25758f704c86cb64d732e8300ca155eb6844eedf	1	0	1	4	1
271a1b8af66823ed5dc9b26d26d6739f3298f3f3	0	0	0	7	0
27b8343360b0d45137e632031e3b1c2f57550c82	0	0	0	7	0
2ac687be06712a4f6a2bfb6d6a1924e2aa664b09	0	0	7	0	0
2b1e2f95a21d21da6c4c8964c1e02f8df91a3e53	0	0	0	7	0
2c72fd3dc8664b08dc0effa5dc26f5d0faaf5dbd	0	7	0	0	0
2ca636d714a237a4cf4b6e714f374c5d7aafabe6	1	0	1	5	0
2d387fc7b751aa0d414d716a2548887e40ef94ba	6	1	0	0	0
2f9afa717a340127a942b9b15b3c3d9ffbc40571	0	1	1	3	2
3840b06fae21e76e31633d942daed2cb7d77590c	0	0	0	6	1
38f0d1f9bdf89a646f580e211c1218672c5ce048	0	1	6	0	0
3a2360d8f18043cb44a0482f306e05788b05ee11	0	0	0	7	0
3b3ad495a1fc0e42dd16260dc4417a7b2800096a	0	0	7	0	0
3c5e9945307087589cec1790b88508d535254fe6	0	0	0	7	0
3f7270d4c864e5a95ebe200e531b9638a0b5dce4	4	0	0	0	3
4426323a12c5d973f71488b332122eacd45b6d0b	0	0	2	2	3
4ab7624be7d96db0f5638c72d936a5fdbc94156f	0	0	0	7	0
4c9a26440eef68991d745dc1b3484649a5bf4b8e	0	1	6	0	0
4db19dcf8ee34643733c20514d941b183781ad52	0	0	0	7	0
4e5f11554a65f5d93bcfaa4ac6a191db3a12421f	0	0	0	7	0
58666e17202fc91df8c330f137aa763031422f11	0	0	2	3	2
5a87eb0ecb56b221e7296d889e1c197f0cb21050	0	0	3	3	1
5df06af14d386c86a63c0d0752ce5888592cb886	4	1	1	1	0
6074e5a96b6a2b0c062bf3a833ffaaa4a91f0982	1	0	2	3	1
6dc1d303361332bf05f4cee178a39568f29bc146	0	0	0	7	0
6de4be84116baec85eb900ce9f1b4d3fb82cdede	0	0	0	7	0
731bb37ba00352be7d6c15eddbf70a403a108f81	4	0	2	0	1
79a5788a7a0318eb2451b73cd1850211fde55855	5	0	0	0	2
7ab441ad2934724db69b3a95ded7362495a8600d	1	0	0	6	0
7c8b08382c9b96ab9ff45d318f0e26d35d3b7606	0	0	0	7	0
7f0c89cf0a809d1679a78703453331e3de4665da	1	2	0	4	0
7f31a6eb8800d088b09b1e46dd3c3b8cc68161a2	0	0	0	7	0
828c6d638302e1b800ae27152ff6762c23315ab5	0	0	0	7	0
84a2e2f981689674052e5164ef44c4a00f77ba63	0	0	0	7	0
9405e42fba46d550e8f1fe97479aa9a55528220e	0	0	0	7	0
94ba4afea23c6237d1d9b7f4ce337a5c3752be36	0	0	0	7	0
951ca84ee7781e7987763b3dde06eb0b74443597	0	0	0	6	1
97831de85c164192802411e142da2feaf44d097f	0	0	0	7	0
a02881237f297966cbf611a46e4353b21e3feda2	1	0	0	6	0
ab43ba873654b09e801040e53c054fcc48333914	0	0	0	6	1
bb1bfd7ad14aee32a6fa5db9ec09a7cafa6a8bfc	0	0	0	7	0
bc5453e69480b80031cd7b76b3aa6b0ac646783f	0	0	0	7	0
bfea15eed21604b16dd13533dfb9ac8ec41f7448	0	0	0	7	0
c6658223e2fb0efc71f10837dc8b30696bdeb056	1	0	2	3	1
c99ec1000eb719714e0dbdf91304ad5034573eda	0	0	0	7	0
cc4269a1a06e845be92aee8394eb27d7efd75873	0	0	0	7	0
cd8c831245c81f76de046dc4684b2b4ce00536e6	3	4	0	0	0
d69a7c2a6d9ef2addbf217f21db4a9de5a2b8636	0	0	0	7	0
d9d818642ae1fa611bd75620b555661264ab9f07	0	0	0	7	0
dea92e1286b0e193cde20c655bd3a30bc46f066c	0	1	2	2	2
e4603edf9cb8696f79c12c5ef2233c086af1f9ed	0	0	6	0	1
e6229aa88f9745efb826c0c5bb8530845bfee70a	1	0	0	6	0
e8e66d4b8df61141e8259830d4734e223cef2177	3	0	2	1	1
ed522075e4f2fd15186daf927dd8ff6ea263aef7	0	1	0	6	0
f774f203007a2b99343f5a3bd850b27a9adc762b	6	1	0	0	0
fb3c4b76a09de6b9a546d79d29fa4b11c1cfc5d7	2	0	0	4	1
00403d44ededee688fe9f7b251b61cb09c78063f	4	2	0	0	0
00796a200d389423c17f1d70a969ebb2b7561066	0	0	0	6	0
013a229b625547441d785fcc2b71c518c8f05797	0	0	6	0	0
014c37f24b582950255e3a3a3d8b59afab9ca26b	6	0	0	0	0
0345634630b75fe451e349f0c05a33f5f1d6a845	1	0	0	4	1
03a046b53d8a7280f995b6e046ed6c17182d8321	0	0	0	6	0
03eccd0c4d293d409aea43cb5d8d254bae05adce	0	0	0	6	0
046c4719cb85b592849f77d5eebfb061c69f2ba2	0	0	0	6	0
0563358215b15060a5ecd4b9e94a107e45aa83c3	0	0	0	6	0
0587c6b5baedf295e4f63259b2b3005232744fa8	0	0	5	0	1
069198a181e6be79be3a03a7da724eb48895f72f	4	0	1	0	1
074729aa7e733b43bfda2193861cdb704ee1a05b	0	0	0	6	0
0782c2af61e6a8bb6ba21d50070d4a3cce4d667a	0	0	0	6	0
07de1ea9e7afd21bb64420852693358291c44e98	0	0	0	6	0
08c729f63412e85f9b5afd0d4d7eca0ab86c1c87	0	0	0	6	0
0990130898780c30a83c53be048881ddfe7b5b31	0	1	0	5	0
0a2d982b4cd70b5b259759dd38320e249c3a8739	0	0	5	1	0
0c185c3923cdb14e229734b32bdedec60d986c99	0	0	6	0	0
0c5dda0ddf72add9a0213376e443ff1591be5d79	0	0	0	6	0
0d86b09d61c67efc09e31bb9bad481ee1306fe06	0	0	0	6	0
0da7bbc9440f433231a5a5c495b6d8f21bf9036a	0	0	1	5	0
0db502a1d4021c2bb04ad95bf8c48ec8dfea476c	2	0	3	0	1
0f4c0a91891e1c5f0617598431d625e304d4df41	1	0	5	0	0
12a570700c26884ea9308fc700291823fa6863e0	0	0	0	6	0
12d4a4803a292b3f9aa28a4ed80cb84c85ddc4f3	0	0	0	6	0
13849026556457fc01a292db6e4467eff637c099	0	0	0	6	0
145cbc736ca4ab5c5a01c1848b295814c4953641	0	0	0	6	0
145ffef60526567f877cbde38a61f4ed59708abe	1	2	0	3	0
15094ec722319d524b226ce40e55e032caff0f45	0	0	0	6	0
17b685855825711201dcaafd00affc6cdf25db4b	0	0	0	6	0
181f85e6912dd7126afcb7cdbfa52c21a310585e	0	0	4	2	0
18acc81236e6a61456a949511de75de4a76543a7	0	0	6	0	0
1d7715011e6cdc517059f4d5511f39ba6d81ade3	0	0	6	0	0
1e0cd1348e34ecec501c60640a345b9826d0903f	0	0	4	1	1
1f6f3573b1e2204a9db336477b2b3aed86099e1e	0	0	0	6	0
21b734f0bac411ccc162405302c8c2f1f9e49aa5	0	0	6	0	0
227246810de5dc7f619eb105481eba7ad80821d1	0	0	0	6	0
